Region_x,Date_x,Estimated_fire_area,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power,Mean_confidence,Std_confidence,Var_confidence,Count,Replaced,DateTime,Date_y,Region_y,Parameter,count()[unit: km^2],min(),max(),mean(),2nd moment
NSW,3/16/2012,5.28,309.0,28.75,83.0,5.656854248999999,32.0,2,R,2012-03-16,2012-03-16,NSW,Temperature,800234.3489860408,12.212984085083008,26.337852478027344,19.97350557869698,409.13601781571367
NSW,3/17/2012,39.84,310.75,94.23333333,80.66666667,3.2145502539999997,10.33333333,3,R,2012-03-17,2012-03-17,NSW,Temperature,800234.3489860408,10.112722396850586,23.565288543701172,19.004551380877366,366.7887612407194
NSW,3/19/2012,37.26,309.7666667,99.63333333,84.33333333,2.516611478,6.333333333,3,R,2012-03-19,2012-03-19,NSW,Temperature,800234.3489860408,11.237518310546877,26.7835693359375,20.432334171991176,425.19444832525977
NSW,3/20/2012,1576.26,320.41911760000005,50.32352941,86.44117647,7.572642853,57.34491979,34,R,2012-03-20,2012-03-20,NSW,Temperature,800234.3489860408,14.511811256408693,27.64562225341797,22.272889697253557,506.5529632320172
NSW,3/21/2012,410.82,316.5538462,105.7384615,85.0,7.85281266,61.66666667,13,R,2012-03-21,2012-03-21,NSW,Temperature,800234.3489860408,10.917112350463867,24.72458267211914,19.493156198500074,389.9489431222494
NSW,3/22/2012,324.0,312.6545455,46.2,80.45454545,3.17375602,10.07272727,11,R,2012-03-22,2012-03-22,NSW,Temperature,800234.3489860408,9.262072563171387,24.94545555114746,18.10633456413177,337.5515555615385
NSW,3/23/2012,45.65,321.0,129.2,83.25,4.924428901000001,24.25,4,R,2012-03-23,2012-03-23,NSW,Temperature,800234.3489860408,4.590418338775635,23.58746337890625,15.546503678573975,249.96058979474847
NSW,3/24/2012,25.01,306.28333330000004,53.03333333,85.33333333,6.658328117999999,44.33333333,3,R,2012-03-24,2012-03-24,NSW,Temperature,800234.3489860408,5.417901992797852,21.882999420166016,15.561707450093724,250.1348750742952
NSW,3/25/2012,198.8,322.4714286,64.07142857,87.85714286,9.582493195,91.82417582,14,R,2012-03-25,2012-03-25,NSW,Temperature,800234.3489860408,9.535919189453123,22.318267822265625,17.150344106823336,299.6327151580402
NSW,3/26/2012,201.6,314.7625,69.3375,83.0,6.347102826,40.28571429,8,R,2012-03-26,2012-03-26,NSW,Temperature,800234.3489860408,10.743663787841797,23.59999847412109,18.40192866360149,344.54557834675313
NSW,3/27/2012,4.41,329.775,124.3,96.0,5.656854248999999,32.0,2,R,2012-03-27,2012-03-27,NSW,Temperature,800234.3489860408,12.023399353027346,25.1392822265625,19.772079652112765,398.3715195697495
NSW,3/28/2012,60.45,316.4,60.18,82.0,8.602325267000001,74.0,5,R,2012-03-28,2012-03-28,NSW,Temperature,800234.3489860408,9.3439302444458,26.594078063964844,19.597602239207536,395.326452955172
NSW,3/29/2012,1033.76,315.7630435,50.15217391,83.73913043,5.948394675,35.38339921,23,R,2012-03-29,2012-03-29,NSW,Temperature,800234.3489860408,11.479129791259766,25.688030242919922,19.734017121850407,398.6878581424656
NSW,3/30/2012,231.84,316.7576923,36.76923077,83.23076923,5.246488447,27.52564103,13,R,2012-03-30,2012-03-30,NSW,Temperature,800234.3489860408,12.031953811645508,26.3033390045166,20.25545071119076,421.91227254278647
NSW,3/31/2012,1427.13,316.25,97.86666667,84.23809524,8.560985702,73.29047619,21,R,2012-03-31,2012-03-31,NSW,Temperature,800234.3489860408,13.361002922058105,27.92070579528809,20.97941733495832,450.86414004289566
NSW,4/1/2012,314.42,322.3807692,58.91538462,86.76923077,7.650205293,58.52564103,13,R,2012-04-01,2012-04-01,NSW,Temperature,800234.3489860408,11.06210708618164,27.005769729614247,19.556813594685725,392.66466756978315
NSW,4/2/2012,1005.96,313.75588239999996,80.52352941,82.94117647,4.307995303,18.55882353,17,R,2012-04-02,2012-04-02,NSW,Temperature,800234.3489860408,12.04932975769043,29.50032043457031,21.42356466276413,474.3849714621386
NSW,4/3/2012,6648.0,318.3791139,46.46708861,85.18987342,7.7758270220000005,60.46348588,79,R,2012-04-03,2012-04-03,NSW,Temperature,800234.3489860408,14.260765075683596,29.648761749267567,22.313539763679266,509.67302303314176
NSW,4/4/2012,11709.6,319.84464289999994,165.3517857,87.19642857,8.317385172,69.17889609999999,56,R,2012-04-04,2012-04-04,NSW,Temperature,800234.3489860408,14.918145179748535,28.354963302612305,21.819073069576625,484.01555577836496
NSW,4/5/2012,10847.32,320.458046,50.22643678,86.11494253,6.964069392000001,48.4982625,87,R,2012-04-05,2012-04-05,NSW,Temperature,800234.3489860408,14.657337188720705,27.85058403015137,22.018229043900686,492.96304816588247
NSW,4/6/2012,134.07,309.625,29.29,81.8,3.994440581,15.95555556,10,R,2012-04-06,2012-04-06,NSW,Temperature,800234.3489860408,13.890056610107422,27.25729179382324,21.051332481591945,451.71230229141935
NSW,4/7/2012,238.92,313.895,56.45,83.7,6.307843442,39.78888889,10,R,2012-04-07,2012-04-07,NSW,Temperature,800234.3489860408,8.646012306213379,24.52724266052246,16.997252563365027,301.3581755059084
NSW,4/8/2012,5.5,298.15,19.6,78.0,2.828427125,8.0,2,R,2012-04-08,2012-04-08,NSW,Temperature,800234.3489860408,6.68147611618042,24.378501892089844,16.50946818888984,283.46853624082
NSW,4/9/2012,320.72,306.71666669999996,54.05,85.0,9.591663047,92.0,12,R,2012-04-09,2012-04-09,NSW,Temperature,800234.3489860408,2.204777717590332,22.89655876159668,13.989691785658374,205.33195499682625
NSW,4/10/2012,5456.0,318.6325397,73.32857143,88.07936508,8.040826445,64.65488991,63,R,2012-04-10,2012-04-10,NSW,Temperature,800234.3489860408,3.012319803237915,18.41283226013184,11.707885365358894,142.60025989832099
NSW,4/11/2012,1155.68,313.69,159.72666669999998,84.93333333,6.307214312,39.78095238,15,R,2012-04-11,2012-04-11,NSW,Temperature,800234.3489860408,5.825198173522949,18.114740371704105,13.447692376704016,186.7421781519952
NSW,4/12/2012,5778.98,317.205,37.20857143,85.24285714,6.95416821,48.36045549,70,R,2012-04-12,2012-04-12,NSW,Temperature,800234.3489860408,8.608149528503418,19.992006301879886,15.214563758316126,238.33075339798268
NSW,4/13/2012,1723.08,313.9630435,76.93043478,83.47826087,5.0260192560000005,25.26086957,23,R,2012-04-13,2012-04-13,NSW,Temperature,800234.3489860408,9.586329460144043,22.799989700317386,17.183776293490542,303.22690854295604
NSW,4/15/2012,773.12,316.13636360000004,49.30454545,83.90909091,7.002782377999999,49.03896104,22,R,2012-04-15,2012-04-15,NSW,Temperature,800234.3489860408,9.865074157714844,23.197742462158203,18.766084758453392,359.04333147620133
NSW,4/16/2012,15161.25,315.4530303,102.10909090000001,85.83333333,5.766170128,33.24871795,66,R,2012-04-16,2012-04-16,NSW,Temperature,800234.3489860408,10.021587371826172,23.308069229125977,18.397498492118057,345.0265549433664
NSW,4/17/2012,24300.6,319.1128378,47.28986486,85.64864865,7.400004472000001,54.76006619,148,R,2012-04-17,2012-04-17,NSW,Temperature,800234.3489860408,11.306509971618652,22.549135208129893,17.921762779524695,326.04020748773047
NSW,4/18/2012,250.21,313.615,70.73,83.7,5.558776844,30.9,10,R,2012-04-18,2012-04-18,NSW,Temperature,800234.3489860408,12.408702850341795,21.534259796142575,18.180224641473245,333.2948078596462
NSW,4/19/2012,66.24,321.8916667,60.78333333,83.83333333,8.565434412,73.36666667,6,R,2012-04-19,2012-04-19,NSW,Temperature,800234.3489860408,11.221914291381836,21.338666915893555,18.104907448049016,331.2848397408306
NSW,4/20/2012,146.51,313.53333330000004,82.78333333,79.0,2.966479395,8.8,6,R,2012-04-20,2012-04-20,NSW,Temperature,800234.3489860408,10.695659637451172,23.17815589904785,18.47258798179433,346.19312691778055
NSW,4/21/2012,1074.06,319.3444444,67.82592593,87.66666667,8.708969735,75.84615385,27,R,2012-04-21,2012-04-21,NSW,Temperature,800234.3489860408,11.368097305297852,25.00115776062012,19.26245221569852,377.5824772501149
NSW,4/22/2012,196.56,317.9181818,61.95454545,88.72727273,8.661303702,75.01818182,11,R,2012-04-22,2012-04-22,NSW,Temperature,800234.3489860408,9.500041007995604,24.813295364379893,19.075632287024483,371.9175186658741
NSW,4/23/2012,145.04,311.84285710000006,69.48571429,84.28571429,5.765248931,33.23809524,7,R,2012-04-23,2012-04-23,NSW,Temperature,800234.3489860408,7.9702210426330575,22.572736740112305,16.081410984898493,263.1801529871214
NSW,4/24/2012,7.2,305.0,35.05,82.0,1.4142135619999998,2.0,2,R,2012-04-24,2012-04-24,NSW,Temperature,800234.3489860408,2.752205848693848,20.131361007690433,11.857738388324387,146.98548678948998
NSW,4/26/2012,213.06,313.9458333,46.95833333,84.25,7.7942286339999995,60.75,12,R,2012-04-26,2012-04-26,NSW,Temperature,800234.3489860408,5.735523223876952,18.4041690826416,12.555007927517847,161.0924637621643
NSW,4/27/2012,281.94,308.76875,85.0,81.5,4.928053803,24.28571429,8,R,2012-04-27,2012-04-27,NSW,Temperature,800234.3489860408,6.092986583709718,18.732166290283203,13.809354777223904,195.24883469987358
NSW,4/28/2012,3193.28,313.0990196,35.54117647,84.33333333,6.790189001,46.10666667,51,R,2012-04-28,2012-04-28,NSW,Temperature,800234.3489860408,6.5161399841308585,19.01242446899414,13.918001605576114,197.56966088040355
NSW,4/29/2012,3785.0,309.27714289999994,60.64,81.74285714,5.118265200000001,26.19663866,35,R,2012-04-29,2012-04-29,NSW,Temperature,800234.3489860408,3.727340459823608,19.096300125122074,13.512612689963484,190.17264564707057
NSW,4/30/2012,1310.54,310.1076923,64.76153846,85.30769231,5.236557883,27.42153846,26,R,2012-04-30,2012-04-30,NSW,Temperature,800234.3489860408,6.716627597808838,20.77376937866211,14.623008110315387,221.9845857244857
NSW,5/1/2012,6438.6,317.1304688,68.66875,86.609375,8.316396479,69.16245040000001,64,R,2012-05-01,2012-05-01,NSW,Temperature,800234.3489860408,7.568697929382324,21.46084213256836,16.5411478849786,282.4416021515057
NSW,5/2/2012,1.68,320.35,57.4,91.0,,,1,R,2012-05-02,2012-05-02,NSW,Temperature,800234.3489860408,5.297857284545898,19.15299224853516,13.507974366286865,190.65493599157253
NSW,5/3/2012,205.9,320.87857139999994,70.80714286,90.5,8.697921945,75.65384615,14,R,2012-05-03,2012-05-03,NSW,Temperature,800234.3489860408,2.451036930084229,19.40395736694336,10.856053163548571,124.84513440903116
NSW,5/5/2012,84.63,312.9388889,35.67777778,85.44444444,5.725188012,32.77777778,9,R,2012-05-05,2012-05-05,NSW,Temperature,800234.3489860408,3.8960049152374263,17.912126541137695,10.54299876567901,115.22571737894549
NSW,5/6/2012,1.68,309.25,24.3,81.0,,,1,R,2012-05-06,2012-05-06,NSW,Temperature,800234.3489860408,2.378423452377319,17.594768524169922,11.6100864402375,141.89411224414616
NSW,5/7/2012,18.48,319.825,58.625,88.0,10.42433051,108.66666670000001,4,R,2012-05-07,2012-05-07,NSW,Temperature,800234.3489860408,4.231263160705566,18.023694992065433,12.534717597105837,165.24568074905437
NSW,5/8/2012,3782.45,313.7986486,92.01621622,86.21621622,7.227013887000001,52.22972973,37,R,2012-05-08,2012-05-08,NSW,Temperature,800234.3489860408,7.588284015655518,22.02455139160156,15.074995497719744,238.27030651816762
NSW,5/9/2012,5322.66,313.4311111,74.82,83.15555556,6.363802307,40.497979799999996,45,R,2012-05-09,2012-05-09,NSW,Temperature,800234.3489860408,9.693099975585938,21.83176040649414,16.162177109813488,267.5313615746693
NSW,5/10/2012,4025.7,316.17244900000003,55.81632653,86.89795918,7.275085617999999,52.92687075,49,R,2012-05-10,2012-05-10,NSW,Temperature,800234.3489860408,8.911484718322754,22.457475662231445,16.339331584401418,273.0077866378088
NSW,5/11/2012,899.08,310.8973684,68.7,86.36842105,6.9778262,48.69005848,19,R,2012-05-11,2012-05-11,NSW,Temperature,800234.3489860408,4.457802295684814,21.192745208740234,14.585078989298651,222.1266466823829
NSW,5/12/2012,106.08,308.605,33.64,85.3,9.832485839,96.67777778,10,R,2012-05-12,2012-05-12,NSW,Temperature,800234.3489860408,2.489510297775269,19.308319091796875,11.063726914760654,128.69474922195326
NSW,5/14/2012,1939.52,316.5628205,69.22051282,88.23076923,6.486672727999999,42.07692308,39,R,2012-05-14,2012-05-14,NSW,Temperature,800234.3489860408,2.344334840774536,14.721443176269533,8.620475858935222,79.8258431297943
NSW,5/15/2012,469.78,309.5,103.89090909999999,83.09090909,7.608607566,57.89090909,11,R,2012-05-15,2012-05-15,NSW,Temperature,800234.3489860408,2.6111083030700684,15.853629112243652,9.483151384966641,94.05088700769043
NSW,5/16/2012,649.11,312.845,53.22,83.7,6.3751160979999995,40.64210526,20,R,2012-05-16,2012-05-16,NSW,Temperature,800234.3489860408,2.999420881271362,16.04588508605957,9.958140633249927,103.13482069439259
NSW,5/17/2012,2301.2,314.55641030000004,62.19230769,87.51282051,7.996287937999999,63.94062078,39,R,2012-05-17,2012-05-17,NSW,Temperature,800234.3489860408,3.443201065063477,16.245124816894535,10.489659184383717,114.69910928488562
NSW,5/18/2012,1655.61,311.0363636,98.76363636,85.18181818,6.835734981,46.72727273,22,R,2012-05-18,2012-05-18,NSW,Temperature,800234.3489860408,3.1942353248596187,16.440681457519535,11.282619069546945,133.17621458675987
NSW,5/19/2012,170.1,310.8875,34.775,84.83333333,7.0172946529999995,49.24242424,12,R,2012-05-19,2012-05-19,NSW,Temperature,800234.3489860408,3.511301517486572,16.993741989135742,11.126647701474868,129.3854746326443
NSW,5/20/2012,186.0,306.6083333,97.63333333,80.33333333,3.444802849,11.86666667,6,R,2012-05-20,2012-05-20,NSW,Temperature,800234.3489860408,3.080001354217529,16.32154655456543,10.63230300116544,119.27765806824164
NSW,5/21/2012,3956.2,318.86120689999996,75.51551724,88.58620690000001,8.284490864,68.63278887,58,R,2012-05-21,2012-05-21,NSW,Temperature,800234.3489860408,1.671374797821045,16.829490661621097,10.85755392543825,123.73072095516136
NSW,5/22/2012,1970.5,312.8520833,126.325,85.45833333,8.474920375,71.82427536,24,R,2012-05-22,2012-05-22,NSW,Temperature,800234.3489860408,3.129043579101562,17.239870071411133,11.480049658501475,138.53972443826052
NSW,5/23/2012,13416.0,316.9546875,69.828125,86.84375,7.886468258,62.19638158,96,R,2012-05-23,2012-05-23,NSW,Temperature,800234.3489860408,6.316966533660889,19.82672691345215,14.663093189168222,224.2581938754816
NSW,5/24/2012,5.72,311.95,49.55,83.0,9.899494937,98.0,2,R,2012-05-24,2012-05-24,NSW,Temperature,800234.3489860408,5.088553428649902,20.208322525024414,12.095439484825787,151.660732937323
NSW,5/27/2012,4.83,309.475,51.9,95.5,6.3639610310000005,40.5,2,R,2012-05-27,2012-05-27,NSW,Temperature,800234.3489860408,1.22088086605072,14.98443603515625,9.234238721172774,89.4198902403747
NSW,5/28/2012,19.78,305.125,27.175,80.75,3.2015621189999997,10.25,4,R,2012-05-28,2012-05-28,NSW,Temperature,800234.3489860408,1.124680399894714,16.116973876953125,9.827336864858154,101.0190641478568
NSW,5/29/2012,113.6,304.85,90.68,80.4,3.78153408,14.3,5,R,2012-05-29,2012-05-29,NSW,Temperature,800234.3489860408,2.4323761463165283,16.368274688720707,10.692566573187783,119.84936596819063
NSW,5/30/2012,850.68,310.47884619999996,36.61153846,84.61538462,6.591369649,43.44615385,26,R,2012-05-30,2012-05-30,NSW,Temperature,800234.3489860408,3.596755504608154,17.464862823486328,11.815640922960613,147.1835965554947
NSW,5/31/2012,167.99,309.3375,74.175,84.125,4.940720017,24.41071429,8,R,2012-05-31,2012-05-31,NSW,Temperature,800234.3489860408,3.773464202880859,17.579246520996097,12.486818366952875,163.68075659445572
NSW,6/1/2012,99.68,309.4642857,82.18571429,86.57142857,8.079957567000001,65.28571429,7,R,2012-06-01,2012-06-01,NSW,Temperature,800234.3489860408,3.0554721355438232,17.524894714355465,12.530756726222313,162.6051395375353
NSW,6/4/2012,36.0,312.4416667,38.6,87.33333333,8.140434059,66.26666667,6,R,2012-06-04,2012-06-04,NSW,Temperature,800234.3489860408,3.7117300033569336,16.150014877319336,9.545011933586043,94.06291625119962
NSW,6/6/2012,16.8,305.5375,23.0,82.0,4.320493798999999,18.66666667,4,R,2012-06-06,2012-06-06,NSW,Temperature,800234.3489860408,-0.21131145954132105,15.24952793121338,8.573073924380273,78.50863235449229
NSW,6/7/2012,3.9,310.75,128.6,88.0,,,1,R,2012-06-07,2012-06-07,NSW,Temperature,800234.3489860408,-0.44885790348053,14.27173900604248,7.626919631733425,63.720564871946685
NSW,6/8/2012,5.28,310.65,37.8,85.0,9.899494937,98.0,2,R,2012-06-08,2012-06-08,NSW,Temperature,800234.3489860408,0.02513875067234,14.345710754394533,7.122050127912451,55.90870814478567
NSW,6/9/2012,19.2,305.65,104.2,82.0,1.4142135619999998,2.0,2,R,2012-06-09,2012-06-09,NSW,Temperature,800234.3489860408,0.567120611667633,14.130039215087892,7.798487948753586,66.83916170927444
NSW,6/10/2012,82.08,313.44,119.42,86.4,8.294576541,68.8,5,R,2012-06-10,2012-06-10,NSW,Temperature,800234.3489860408,0.8703568577766422,15.065072059631348,8.439489843612511,75.68279135595321
NSW,6/11/2012,54.0,311.74285710000004,43.74285714,85.28571429,6.969320524,48.57142857,7,R,2012-06-11,2012-06-11,NSW,Temperature,800234.3489860408,2.098530054092407,15.9612455368042,9.355793401705412,91.16726131710048
NSW,6/12/2012,6.84,311.95,230.4,88.0,,,1,R,2012-06-12,2012-06-12,NSW,Temperature,800234.3489860408,1.7732462882995612,16.145687103271484,10.025842992455491,103.7769411711512
NSW,6/13/2012,171.6,316.6730769,51.78461538,89.53846154,8.222077846,67.6025641,13,R,2012-06-13,2012-06-13,NSW,Temperature,800234.3489860408,3.231747150421143,16.003402709960938,11.14845371677526,127.5758039075774
NSW,6/14/2012,2.34,302.15,33.0,76.0,,,1,R,2012-06-14,2012-06-14,NSW,Temperature,800234.3489860408,5.658239841461183,15.209873199462892,11.979049402054155,146.9077343378117
NSW,6/15/2012,29.12,321.16,78.62,90.0,8.215838363,67.5,5,R,2012-06-15,2012-06-15,NSW,Temperature,800234.3489860408,2.863863229751587,17.853681564331055,12.469214610518696,162.0907834845636
NSW,6/20/2012,93.6,308.74375,48.5625,83.5,7.309485032,53.42857143,8,R,2012-06-20,2012-06-20,NSW,Temperature,800234.3489860408,3.1663384437561035,15.514892578125,9.74814817869624,101.82621610829443
NSW,6/21/2012,82.8,310.96,87.82,85.4,3.847076812,14.8,5,R,2012-06-21,2012-06-21,NSW,Temperature,800234.3489860408,4.504106044769287,16.534160614013672,12.456350141663805,159.0132607906114
NSW,6/23/2012,1.0,300.85,18.9,78.0,,,1,R,2012-06-23,2012-06-23,NSW,Temperature,800234.3489860408,0.082746043801308,14.262570381164553,6.4279522025318325,44.79846372721719
NSW,6/25/2012,135.85,310.55,108.3428571,87.0,7.916228058,62.66666667,7,R,2012-06-25,2012-06-25,NSW,Temperature,800234.3489860408,2.083693504333496,14.5905179977417,8.431294954535703,74.07964576773891
NSW,6/26/2012,41.04,305.875,46.425,79.75,2.872281323,8.25,4,R,2012-06-26,2012-06-26,NSW,Temperature,800234.3489860408,1.3355780839920042,15.443946838378904,8.500598410975162,76.2865499424565
NSW,6/29/2012,19.32,311.975,48.575,88.25,9.251126057999999,85.58333333,4,R,2012-06-29,2012-06-29,NSW,Temperature,800234.3489860408,3.166289806365967,15.444127082824707,10.470589306933883,112.46649884401779
NSW,6/30/2012,2.8,304.2,41.3,78.0,,,1,R,2012-06-30,2012-06-30,NSW,Temperature,800234.3489860408,0.476294994354248,15.543951988220215,9.210742689612779,90.05279090049373
NSW,7/3/2012,30.24,306.18,33.48,82.8,7.56306816,57.2,5,R,2012-07-03,2012-07-03,NSW,Temperature,800234.3489860408,-0.601122081279755,12.491779327392578,6.809884671415986,51.13626812224406
NSW,7/4/2012,18.45,303.7625,27.5,81.0,4.082482905,16.66666667,4,R,2012-07-04,2012-07-04,NSW,Temperature,800234.3489860408,-0.411642909049988,13.387176513671875,6.631887238542169,48.561253886641566
NSW,7/5/2012,11.34,301.2,58.9,87.0,8.485281374,72.0,2,R,2012-07-05,2012-07-05,NSW,Temperature,800234.3489860408,-0.470078527927399,14.381906509399414,6.988095160350228,53.62016766086885
NSW,7/6/2012,94.0,316.3277778,52.08888889,90.66666667,7.158910532,51.25,9,R,2012-07-06,2012-07-06,NSW,Temperature,800234.3489860408,-0.964577078819275,14.001456260681152,7.55203911738729,63.80250849239129
NSW,7/7/2012,27.72,306.45,71.66666667,82.66666667,5.0332229569999996,25.33333333,3,R,2012-07-07,2012-07-07,NSW,Temperature,800234.3489860408,0.15973541140556302,14.046993255615234,8.543032923241608,80.62750079871549
NSW,7/8/2012,192.85,316.3423077,57.6,89.15384615,8.424628121,70.97435897,13,R,2012-07-08,2012-07-08,NSW,Temperature,800234.3489860408,1.221508979797363,16.667680740356445,10.918705003855223,132.15855017851626
NSW,7/9/2012,54.08,300.6166667,98.53333333,78.66666667,1.154700538,1.333333333,3,R,2012-07-09,2012-07-09,NSW,Temperature,800234.3489860408,3.332180500030518,17.092348098754886,12.673588946964596,168.5896137671471
NSW,7/11/2012,2.21,301.65,40.1,98.0,,,1,R,2012-07-11,2012-07-11,NSW,Temperature,800234.3489860408,2.850815773010254,17.99212646484375,12.552324657206855,163.67992267654287
NSW,7/15/2012,4.0,323.2,94.4,89.5,14.8492424,220.5,2,R,2012-07-15,2012-07-15,NSW,Temperature,800234.3489860408,1.831156492233276,14.017094612121582,7.742340756267322,63.63141800440423
NSW,7/17/2012,27.03,313.43,45.86,89.6,7.0213958729999995,49.3,5,R,2012-07-17,2012-07-17,NSW,Temperature,800234.3489860408,2.785360097885132,15.24876308441162,9.774447573289805,99.4677473909729
NSW,7/18/2012,15.4,306.2333333,40.43333333,83.66666667,5.686240702999999,32.33333333,3,R,2012-07-18,2012-07-18,NSW,Temperature,800234.3489860408,0.6137433052062989,15.976269721984865,8.505599984087349,77.84079161310754
NSW,7/19/2012,9.0,309.0,28.3,85.0,5.567764362999999,31.0,3,R,2012-07-19,2012-07-19,NSW,Temperature,800234.3489860408,-0.039340417832136,14.633105278015135,6.8345754256073725,51.02831943464885
NSW,7/21/2012,1.1,309.2,28.0,85.0,,,1,R,2012-07-21,2012-07-21,NSW,Temperature,800234.3489860408,2.43241286277771,16.180315017700195,9.405938795373457,93.37310161374559
NSW,7/24/2012,9.3,303.53333330000004,24.56666667,82.33333333,4.041451884,16.33333333,3,R,2012-07-24,2012-07-24,NSW,Temperature,800234.3489860408,2.520418643951416,14.794061660766602,9.76255466281233,99.7295957444709
NSW,7/25/2012,6.96,301.575,48.5,81.5,3.5355339060000004,12.5,2,R,2012-07-25,2012-07-25,NSW,Temperature,800234.3489860408,3.8742296695709233,15.022942543029785,11.40761550359294,134.12201082923616
NSW,7/26/2012,99.36,303.96875,43.275,91.5,9.957050625,99.14285714,8,R,2012-07-26,2012-07-26,NSW,Temperature,800234.3489860408,2.009706974029541,15.431074142456055,9.32173572657347,89.86567698250074
NSW,7/27/2012,1.1,313.75,44.2,90.0,,,1,R,2012-07-27,2012-07-27,NSW,Temperature,800234.3489860408,1.793357253074646,14.657005310058596,9.040122188839732,85.7078849402708
NSW,7/28/2012,4.0,307.2,20.25,79.5,2.121320344,4.5,2,R,2012-07-28,2012-07-28,NSW,Temperature,800234.3489860408,2.54006028175354,13.27850341796875,8.81303723404593,80.98736988110448
NSW,7/30/2012,519.88,309.185,206.02,84.0,5.333333333,28.44444444,10,R,2012-07-30,2012-07-30,NSW,Temperature,800234.3489860408,0.648805201053619,13.58489990234375,6.999041536546724,53.1045724417885
NSW,7/31/2012,336.31,312.77,63.02666667,87.0,6.557438524,43.0,15,R,2012-07-31,2012-07-31,NSW,Temperature,800234.3489860408,0.5928875207901,12.899785995483398,6.413878130028348,44.67281161136233
NSW,8/1/2012,75.52,303.025,89.075,79.0,3.16227766,10.0,4,R,2012-08-01,2012-08-01,NSW,Temperature,800234.3489860408,-0.004881875123829001,12.570258140563965,6.1555172688115,41.90249472241947
NSW,8/2/2012,124.63,309.5833333,40.5,83.88888889,6.735065784,45.36111111,9,R,2012-08-02,2012-08-02,NSW,Temperature,800234.3489860408,1.1012200117111208,13.49578857421875,8.31843588085205,76.34052590657626
NSW,8/3/2012,62.04,310.49,72.88,86.2,4.38178046,19.2,5,R,2012-08-03,2012-08-03,NSW,Temperature,800234.3489860408,1.624558925628662,14.081568717956545,9.043146434914107,88.34333724715842
NSW,8/4/2012,480.0,316.8,130.3117647,87.58823529,7.391370167000001,54.63235294,17,R,2012-08-04,2012-08-04,NSW,Temperature,800234.3489860408,2.333148241043091,15.35532283782959,10.276337280334387,112.81159791968216
NSW,8/5/2012,63.65,310.37,64.94,85.8,5.7619441160000004,33.2,5,R,2012-08-05,2012-08-05,NSW,Temperature,800234.3489860408,2.538764238357544,15.560491561889648,11.164547363644592,129.1108436350849
NSW,8/6/2012,566.42,310.44,38.22,83.45,5.423875096000001,29.41842105,20,R,2012-08-06,2012-08-06,NSW,Temperature,800234.3489860408,-0.34439250826835605,15.571806907653807,7.777200828515836,66.58504381433535
NSW,8/7/2012,1261.11,311.6966667,48.63,86.9,7.997197785,63.95517241,30,R,2012-08-07,2012-08-07,NSW,Temperature,800234.3489860408,0.693761229515076,15.124347686767578,8.393359599436073,79.65018558562754
NSW,8/8/2012,2247.7,312.9825,186.285,85.9,7.41193916,54.93684211,20,R,2012-08-08,2012-08-08,NSW,Temperature,800234.3489860408,4.339341163635254,17.068447113037106,11.89545445908804,149.2869910333846
NSW,8/9/2012,1.0,300.9,21.3,99.0,,,1,R,2012-08-09,2012-08-09,NSW,Temperature,800234.3489860408,-0.8586925268173221,15.620633125305176,8.863221506480725,84.2448409337647
NSW,8/10/2012,52.44,302.7125,61.95,83.25,9.322910847000001,86.91666667,4,R,2012-08-10,2012-08-10,NSW,Temperature,800234.3489860408,2.0708663463592534,14.090916633605955,8.922437295196719,84.53972854770922
NSW,8/11/2012,67.76,310.57142860000005,35.51428571,84.42857143,5.855400437999999,34.28571429,7,R,2012-08-11,2012-08-11,NSW,Temperature,800234.3489860408,2.933015108108522,14.947232246398926,9.173762215372275,87.17578606726255
NSW,8/12/2012,14.0,308.5833333,38.4,90.0,8.544003745,73.0,3,R,2012-08-12,2012-08-12,NSW,Temperature,800234.3489860408,2.546783208847046,14.214423179626465,8.901971434924484,82.78521350567328
NSW,8/13/2012,116.1,311.575,85.15,84.5,6.284902545,39.5,6,R,2012-08-13,2012-08-13,NSW,Temperature,800234.3489860408,1.709480404853821,15.098254203796387,10.179801944156935,112.68754825857263
NSW,8/14/2012,33.48,311.04,48.92,86.6,11.37101579,129.3,5,R,2012-08-14,2012-08-14,NSW,Temperature,800234.3489860408,2.590779781341553,16.084726333618164,11.033863305706065,128.79440600186908
NSW,8/15/2012,329.55,312.1733333,42.14,84.53333333,7.414914186,54.98095238,15,R,2012-08-15,2012-08-15,NSW,Temperature,800234.3489860408,2.291638851165771,16.112451553344727,11.057524824578056,127.85263235379487
NSW,8/16/2012,100.28,311.7,45.5375,84.0,7.7459666920000005,60.0,8,R,2012-08-16,2012-08-16,NSW,Temperature,800234.3489860408,2.268600702285767,16.729166030883786,11.1276306263469,129.66941579351948
NSW,8/17/2012,273.36,308.545,51.81,81.1,3.381321241,11.43333333,10,R,2012-08-17,2012-08-17,NSW,Temperature,800234.3489860408,-0.008516041561960999,17.67024803161621,9.366618568897117,93.86494595256107
NSW,8/18/2012,505.44,318.5888889,91.37222222,88.66666667,8.443584408,71.29411765,18,R,2012-08-18,2012-08-18,NSW,Temperature,800234.3489860408,1.423581838607788,14.688807487487793,8.738781905744265,79.74307845354957
