Region,Date,Vegetation_index_mean,Vegetation_index_max,Vegetation_index_min,Vegetation_index_std,Vegetation_index_variance
SA,9/1/2013,0.235578359,0.984699965,-0.199999988,0.159928639,0.02557717
SA,10/1/2013,0.199716205,0.964899957,-0.199999988,0.117591079,0.013827662
SA,11/1/2013,0.187872118,0.966600001,-0.199999988,0.1001669,0.010033408
SA,12/1/2013,0.179940192,0.957399964,-0.199999988,0.08109838,0.006576947
SA,1/1/2014,0.181064214,0.967199981,-0.199999988,0.077672537,0.006033023
SA,2/1/2014,0.186803066,0.972599983,-0.199999988,0.081849266,0.006699302
SA,3/1/2014,0.200099507,0.983599961,-0.199999988,0.09262841,0.008580022
SA,4/1/2014,0.23664628,0.982899964,-0.199999988,0.11562599,0.013369369
SA,5/1/2014,0.286204336,0.983099997,-0.199999988,0.149543207,0.022363171
SA,6/1/2014,0.294846765,0.984899998,-0.199999988,0.174785162,0.030549853
SA,7/1/2014,0.284063324,0.992199957,-0.199999988,0.187811046,0.035272989
SA,8/1/2014,0.257172078,0.977999985,-0.199999988,0.17721292,0.031404419
SA,9/1/2014,0.226142875,0.977499962,-0.199999988,0.144267406,0.020813084
SA,10/1/2014,0.192954995,0.968199968,-0.199999988,0.095270188,0.009076409
SA,11/1/2014,0.180119486,0.9921,-0.199999988,0.078884454,0.006222757
SA,12/1/2014,0.176943581,0.933299959,-0.199999988,0.075504503,0.00570093
SA,1/1/2015,0.190778551,0.998599946,-0.199999988,0.081569992,0.006653664
SA,2/1/2015,0.192299048,0.962199986,-0.199999988,0.078380426,0.006143491
SA,3/1/2015,0.19146294,0.977199972,-0.199999988,0.081600355,0.006658618
SA,4/1/2015,0.203788953,0.9824,-0.199999988,0.101585273,0.010319568
SA,5/1/2015,0.229848918,0.985399961,-0.199999988,0.134717713,0.018148862
SA,6/1/2015,0.260558521,0.981399953,-0.199999988,0.159094868,0.025311177
SA,7/1/2015,0.26924004,0.986999989,-0.199999988,0.179172365,0.032102736
SA,8/1/2015,0.260784898,0.988199949,-0.199999988,0.18959801,0.035947406
SA,9/1/2015,0.229689763,0.978899956,-0.199999988,0.159031444,0.025291
SA,10/1/2015,0.188876158,0.918299973,-0.199999988,0.094236158,0.008880453
SA,11/1/2015,0.177123737,0.985799968,-0.199999988,0.083621625,0.006992576
SA,12/1/2015,0.1771948,0.974299967,-0.230199993,0.07607045,0.005786713
SA,1/1/2016,0.185856441,0.972199976,-0.231199995,0.076361819,0.005831127
SA,2/1/2016,0.18787362,0.959099948,-0.230399996,0.08285191,0.006864439
SA,3/1/2016,0.205692779,1.031000018,-0.24589999,0.092088757,0.008480339
SA,4/1/2016,0.211222444,1.0625,-0.264799982,0.099605868,0.009921329
SA,5/1/2016,0.240196251,1.100299954,-0.264799982,0.118464673,0.014033879
SA,6/1/2016,0.284702289,0.992199957,-0.299999982,0.158761805,0.025205311
SA,7/1/2016,0.295745825,0.953999996,-0.299999982,0.185505166,0.034412166
SA,8/1/2016,0.292474305,0.983099997,-0.199999988,0.181644998,0.032994905
SA,9/1/2016,0.272307807,0.972599983,-0.199999988,0.171345452,0.029359264
SA,10/1/2016,0.231530758,0.968199968,-0.199999988,0.134407141,0.01806528
SA,11/1/2016,0.206358428,0.996399999,-0.199999988,0.105027524,0.011030781
SA,12/1/2016,0.201999172,0.977999985,-0.199999988,0.082542885,0.006813328
SA,1/1/2017,0.225779018,0.975299954,-0.199999988,0.09063294,0.00821433
SA,2/1/2017,0.232665282,0.968699992,-0.199999988,0.098934301,0.009787996
SA,3/1/2017,0.220162802,0.984099984,-0.199999988,0.097693368,0.009543994
SA,4/1/2017,0.236456469,0.989499986,-0.199999988,0.113998777,0.012995721
SA,5/1/2017,0.257359854,0.969199955,-0.199999988,0.132944769,0.017674312
SA,6/1/2017,0.260305268,0.986000001,-0.199999988,0.141664471,0.020068822
SA,7/1/2017,0.259805529,0.961199999,-0.199999988,0.156790413,0.024583233
SA,8/1/2017,0.252553495,0.990499973,-0.199999988,0.169726734,0.028807164
SA,9/1/2017,0.238688059,0.987499952,-0.199999988,0.159837108,0.025547901
SA,10/1/2017,0.216125851,0.968999982,-0.199999988,0.117788859,0.013874215
SA,11/1/2017,0.202921695,0.981299996,-0.199999988,0.093594945,0.008760014
SA,12/1/2017,0.196888479,0.972899973,-0.199999988,0.086918801,0.007554878
SA,1/1/2018,0.195040129,0.969699979,-0.199999988,0.085027335,0.007229648
SA,2/1/2018,0.200948788,0.953399956,-0.199999988,0.08684329,0.007541757
SA,3/1/2018,0.199365557,0.953399956,-0.199999988,0.087146259,0.007594471
SA,4/1/2018,0.206083744,0.970099986,-0.199999988,0.097028034,0.009414439
SA,5/1/2018,0.221058762,0.9824,-0.199999988,0.11681771,0.013646377
SA,6/1/2018,0.239611324,0.994999945,-0.199999988,0.14428781,0.020818972
SA,7/1/2018,0.243553645,0.991799951,-0.199999988,0.160186149,0.025659602
SA,8/1/2018,0.242468053,0.988099992,-0.199999988,0.175234882,0.030707264
SA,9/1/2018,0.221107043,0.988399982,-0.199999988,0.152449845,0.023240955
SA,10/1/2018,0.195053226,0.970999956,-0.199999988,0.111582093,0.012450564
SA,11/1/2018,0.153144147,0.520999968,-0.195899993,0.048310849,0.002333938
SA,12/1/2018,0.181150642,0.970099986,-0.199999988,0.083076871,0.006901766
SA,1/1/2019,0.176865334,0.981399953,-0.199999988,0.078292303,0.006129685
SA,2/1/2019,0.175646403,0.98029995,-0.199999988,0.076202381,0.005806803
SA,3/1/2019,0.181267239,0.983099997,-0.199999988,0.081304669,0.006610449
SA,4/1/2019,0.190403003,0.96389997,-0.199999988,0.09093,0.008268265
SA,5/1/2019,0.211878658,0.985399961,-0.199999988,0.120348329,0.01448372
SA,6/1/2019,0.234772501,0.985099971,-0.199999988,0.158190016,0.025024081
SA,7/1/2019,0.243038899,0.991799951,-0.199999988,0.186233829,0.034683039
SA,8/1/2019,0.235843043,0.988999963,-0.199999988,0.18900714,0.035723699
SA,9/1/2019,0.214855898,0.9824,-0.199999988,0.160035472,0.025611352
SA,10/1/2019,0.180357356,0.979999959,-0.199999988,0.099062473,0.009813374
SA,11/1/2019,0.174415683,0.983899951,-0.199999988,0.09063119,0.008214013
SA,12/1/2019,0.169171118,0.9375,-0.199999988,0.072884867,0.005312204
SA,1/1/2020,0.167590344,0.975899994,-0.199999988,0.068855074,0.004741021
SA,2/1/2020,0.178325092,0.997500002,-0.492199987,0.077329211,0.005979807
SA,3/1/2020,0.186198092,1.0546,-0.326499999,0.081995009,0.006723181
SA,4/1/2020,0.201685246,0.980099976,-0.199999988,0.098476157,0.009697554
SA,5/1/2020,0.216131328,1.164999962,-0.340599984,0.127084842,0.016150557
SA,6/1/2020,0.228936868,0.982299984,-0.199999988,0.1529732,0.0234008
SA,7/1/2020,0.236502341,0.988899946,-0.199999988,0.173296415,0.030031647
SA,8/1/2020,0.237916341,0.970499992,-0.1998,0.180032768,0.032411797
SA,9/1/2020,0.229435163,0.972199976,-0.199999988,0.157883395,0.024927166
SA,10/1/2020,0.243616367,0.992599964,-0.199999988,0.100568801,0.010114084
TA,1/1/2005,0.638585396,0.991999984,-0.199999988,0.169840138,0.028845672
TA,2/1/2005,0.649911063,0.994899988,-0.199999988,0.165062958,0.02724578
TA,3/1/2005,0.667527783,0.974399984,-0.199999988,0.171032212,0.029252018
TA,4/1/2005,0.640516855,0.98939997,-0.199999988,0.161046653,0.025936024
TA,5/1/2005,0.691200907,0.993699968,-0.199999988,0.157833076,0.02491128
TA,6/1/2005,0.697632231,0.994999945,-0.199999988,0.145911001,0.02129002
TA,7/1/2005,0.627597996,0.987899959,-0.199999988,0.182014319,0.033129212
TA,8/1/2005,0.684110186,0.991699994,-0.199999988,0.151155597,0.022848015
TA,9/1/2005,0.669122556,0.985499978,-0.199999988,0.146852706,0.021565717
TA,10/1/2005,0.704260165,0.975899994,-0.199999988,0.145837957,0.02126871
TA,11/1/2005,0.70503922,0.98939997,-0.199999988,0.143576338,0.020614165
TA,12/1/2005,0.657022062,0.986999989,-0.199999988,0.190833194,0.036417308
TA,1/1/2006,0.642587282,0.996499956,-0.199999988,0.20412432,0.041666738
TA,2/1/2006,0.627253074,0.987499952,-0.199999988,0.20733977,0.04298978
TA,3/1/2006,0.64870984,0.982899964,-0.199999988,0.211260518,0.044631007
TA,4/1/2006,0.612109307,0.990799963,-0.199999988,0.207998972,0.043263572
TA,5/1/2006,0.689265519,0.982899964,-0.199999988,0.19981242,0.039925003
TA,6/1/2006,0.629689963,0.997599959,-0.199999988,0.214535477,0.046025471
TA,7/1/2006,0.678478435,0.990999997,-0.199999988,0.196312166,0.038538466
TA,8/1/2006,0.667770292,0.987499952,-0.199999988,0.194952088,0.038006317
TA,9/1/2006,0.639628153,0.972599983,-0.199999988,0.194030771,0.03764794
TA,10/1/2006,0.626144891,0.992699981,-0.199999988,0.165370225,0.027347311
TA,11/1/2006,0.621294054,0.998099983,-0.199999988,0.176065169,0.030998944
TA,12/1/2006,0.59609382,0.976399958,-0.199999988,0.203030667,0.041221452
TA,1/1/2007,0.605806534,0.995700002,-0.199999988,0.202029765,0.040816026
TA,2/1/2007,0.6163601,0.98029995,-0.199999988,0.203897336,0.041574124
TA,3/1/2007,0.637232117,0.98089999,-0.199999988,0.198875585,0.039551498
TA,4/1/2007,0.655398529,0.989099979,-0.199999988,0.189135833,0.035772363
TA,5/1/2007,0.685551783,0.979499996,-0.199999988,0.184223829,0.033938419
TA,6/1/2007,0.689548399,0.996599972,-0.199999988,0.188929432,0.03569433
TA,7/1/2007,0.640037419,0.9921,-0.199999988,0.191235344,0.036570957
TA,8/1/2007,0.683324652,0.986399949,-0.199999988,0.172064277,0.029606115
TA,9/1/2007,0.630971242,0.983699977,-0.199999988,0.175617386,0.030841466
TA,10/1/2007,0.653220579,0.987499952,-0.199999988,0.18141693,0.032912102
TA,11/1/2007,0.635715517,0.998599946,-0.199999988,0.186919571,0.034938926
TA,12/1/2007,0.615951841,0.972199976,-0.199999988,0.200734292,0.040294256
TA,1/1/2008,0.603770515,0.994999945,-0.199999988,0.202987385,0.041203879
TA,2/1/2008,0.618461844,0.984399974,-0.199999988,0.205308254,0.042151479
TA,3/1/2008,0.633754868,0.992299974,-0.199999988,0.194386514,0.037786117
TA,4/1/2008,0.670065386,0.987499952,-0.199999988,0.18394397,0.033835384
TA,5/1/2008,0.683937988,0.985099971,-0.199999988,0.184893024,0.03418543
TA,6/1/2008,0.657381096,0.988699973,-0.199999988,0.187883164,0.035300083
TA,7/1/2008,0.683644596,0.982299984,-0.199999988,0.189517864,0.035917021
TA,8/1/2008,0.643676136,0.989799976,-0.199999988,0.191920552,0.036833498
TA,9/1/2008,0.62896422,0.990399957,-0.199999988,0.183798761,0.033781985
TA,10/1/2008,0.623016081,0.979099989,-0.199999988,0.183719792,0.033752962
TA,11/1/2008,0.639501831,0.986799955,-0.199999988,0.188454949,0.035515268
TA,12/1/2008,0.603977083,0.986499965,-0.199999988,0.183827148,0.03379242
TA,1/1/2009,0.614093709,1.059100032,-0.261500001,0.189463745,0.035896511
TA,2/1/2009,0.606059943,1.037999988,-0.217399999,0.202008286,0.040807347
TA,3/1/2009,0.614657356,0.979499996,-0.227499992,0.18122732,0.032843341
TA,4/1/2009,0.696011127,0.992299974,-0.223999992,0.17949955,0.032220088
TA,5/1/2009,0.692688632,1.059800029,-0.255349994,0.178789724,0.031965765
TA,6/1/2009,0.711278388,1.034799933,-0.234299988,0.181906419,0.033089945
TA,7/1/2009,0.631293665,0.997199953,-0.233799994,0.196954162,0.038790942
TA,8/1/2009,0.672230775,0.979499996,-0.246549994,0.183721277,0.033753508
TA,9/1/2009,0.631265024,1.131899953,-0.267399997,0.189844369,0.036040884
TA,10/1/2009,0.675588452,0.985499978,-0.215749994,0.171186453,0.029304802
TA,11/1/2009,0.660848785,1.058099985,-0.306499988,0.177074458,0.031355364
TA,12/1/2009,0.649930896,0.974599957,-0.199999988,0.18120025,0.032833531
TA,1/1/2010,0.632102276,1.050099969,-0.280499995,0.198239442,0.039298876
TA,2/1/2010,0.643664433,0.977199972,-0.253800005,0.191639476,0.036725689
TA,3/1/2010,0.682801338,0.983699977,-0.259499997,0.180322649,0.032516258
TA,4/1/2010,0.673783406,0.987099946,-0.268399984,0.181298785,0.03286925
TA,5/1/2010,0.712292546,1.086499929,-0.316599995,0.176489556,0.031148563
TA,6/1/2010,0.715241731,0.994999945,-0.297499985,0.18651396,0.034787457
TA,7/1/2010,0.699665687,1.049600005,-0.280599982,0.18006945,0.032425007
TA,8/1/2010,0.646361277,0.997500002,-0.259599984,0.194472154,0.037819419
TA,9/1/2010,0.590846107,0.984999955,-0.233199999,0.182529286,0.03331694
TA,10/1/2010,0.667294147,0.995899975,-0.209099993,0.173671799,0.030161894
TA,11/1/2010,0.667988478,1.047600031,-0.274899989,0.181189352,0.032829581
TA,12/1/2010,0.635516435,1.020799994,-0.236099988,0.183005452,0.033490995
TA,1/1/2011,0.63915155,1.043900013,-0.283299983,0.184726586,0.034123912
TA,2/1/2011,0.66008106,1.042699933,-0.264099985,0.190987686,0.036476296
TA,3/1/2011,0.670497653,1.064299941,-0.301099986,0.189786433,0.03601889
TA,4/1/2011,0.713299472,1.020149946,-0.285999984,0.184476542,0.034031595
TA,5/1/2011,0.702295521,1.122599959,-0.282000005,0.191333682,0.036608578
TA,6/1/2011,0.681363747,1.09860003,-0.298399985,0.207024968,0.042859337
TA,7/1/2011,0.666383291,1.027599931,-0.299400002,0.204356578,0.041761611
TA,8/1/2011,0.700433694,1.055899978,-0.248899996,0.187767913,0.035256789
TA,9/1/2011,0.68119276,1.025099993,-0.259799987,0.175321293,0.030737556
TA,10/1/2011,0.679129356,1.018999934,-0.259000003,0.18988697,0.036057062
TA,11/1/2011,0.676323883,1.082700014,-0.307899982,0.179692689,0.032289462
TA,12/1/2011,0.650716248,0.975899994,-0.245199993,0.18795911,0.035328627
TA,1/1/2012,0.650729906,0.996099949,-0.272899985,0.187842715,0.035284885
TA,2/1/2012,0.650790243,0.994299948,-0.233849987,0.197452494,0.038987487
TA,3/1/2012,0.680992184,0.992799997,-0.247149989,0.18426255,0.033952687
TA,4/1/2012,0.673817989,1.049499989,-0.291799992,0.184497848,0.034039456
TA,5/1/2012,0.690425442,0.999199986,-0.23709999,0.188974764,0.035711461
TA,6/1/2012,0.691683215,1.021449924,-0.27094999,0.199115509,0.039646986
TA,7/1/2012,0.671691277,0.997299969,-0.231999993,0.198333371,0.039336126
TA,8/1/2012,0.682097804,1.075500011,-0.238699988,0.178673837,0.03192434
TA,9/1/2012,0.669421921,0.988199949,-0.235599995,0.177610511,0.031545494
TA,10/1/2012,0.669363039,0.97359997,-0.231899992,0.176985996,0.031324043
TA,11/1/2012,0.667693131,1.014199972,-0.290699989,0.169870456,0.028855972
TA,12/1/2012,0.635129678,0.98299998,-0.199999988,0.188578589,0.035561884
TA,1/1/2013,0.619958117,0.990399957,-0.199999988,0.20599192,0.042432671
TA,2/1/2013,0.62239437,0.970499992,-0.199999988,0.204378849,0.041770714
TA,3/1/2013,0.653267601,0.987699986,-0.199999988,0.194377191,0.037782492
TA,4/1/2013,0.694416801,0.998399973,-0.199999988,0.186255146,0.034690979
TA,5/1/2013,0.707438421,0.992999971,-0.199999988,0.192316987,0.036985823
TA,6/1/2013,0.68983599,0.998599946,-0.199999988,0.20448283,0.041813228
TA,7/1/2013,0.678656922,0.981399953,-0.199999988,0.191199693,0.036557323
TA,8/1/2013,0.669655461,0.986000001,-0.199999988,0.183723211,0.033754218
TA,9/1/2013,0.593402644,0.981899977,-0.199999988,0.190940667,0.036458338
TA,10/1/2013,0.66240556,0.98179996,-0.199999988,0.171980989,0.029577461
TA,11/1/2013,0.692348426,0.990999997,-0.199999988,0.157358796,0.024761791
TA,12/1/2013,0.656414087,0.975600004,-0.199999988,0.183934054,0.033831736
TA,1/1/2014,0.654817613,0.994699955,-0.199999988,0.188929809,0.035694473
TA,2/1/2014,0.6423852,0.974299967,-0.199999988,0.200017749,0.0400071
TA,3/1/2014,0.658628442,0.988499999,-0.199999988,0.191095812,0.036517609
TA,4/1/2014,0.706346367,0.998399973,-0.199999988,0.178908002,0.032008073
TA,5/1/2014,0.701031952,0.997299969,-0.199999988,0.18336945,0.033624355
TA,6/1/2014,0.697246209,0.996799946,-0.199999988,0.194833244,0.037959993
TA,7/1/2014,0.646387132,0.987800002,-0.199999988,0.19710636,0.038850917
TA,8/1/2014,0.706105672,0.986999989,-0.199999988,0.172508125,0.029759053
TA,9/1/2014,0.67143637,0.986399949,-0.199999988,0.177681493,0.031570713
TA,10/1/2014,0.664787237,0.986000001,-0.199999988,0.17374576,0.030187589
TA,11/1/2014,0.647578101,0.996899962,-0.199999988,0.187946406,0.035323852
TA,12/1/2014,0.656280714,0.983500004,-0.199999988,0.16582103,0.027496614
TA,1/1/2015,0.630994261,0.99849999,-0.199999988,0.205404558,0.042191033
TA,2/1/2015,0.644466331,0.985799968,-0.199999988,0.196021332,0.038424362
TA,3/1/2015,0.63947916,0.986000001,-0.199999988,0.190072017,0.036127372
TA,4/1/2015,0.689507445,0.996499956,-0.199999988,0.190941004,0.036458467
TA,5/1/2015,0.652027895,0.993099988,-0.199999988,0.208981607,0.043673312
TA,6/1/2015,0.698419077,0.997099996,-0.199999988,0.202128149,0.040855789
TA,7/1/2015,0.666779597,0.991849959,-0.199999988,0.203953462,0.041597014
TA,8/1/2015,0.687337212,0.993900001,-0.199999988,0.191817023,0.03679377
TA,9/1/2015,0.687461133,0.979699969,-0.199999988,0.17521136,0.030699021
TA,10/1/2015,0.659786185,0.984799981,-0.199999988,0.182702806,0.033380315
TA,11/1/2015,0.548828462,0.99909997,-0.199999988,0.222544568,0.049526085
TA,12/1/2015,0.610486157,0.998899996,-0.225599989,0.206036915,0.04245121
TA,1/1/2016,0.596530848,1.062399983,-0.268700004,0.220584469,0.048657508
TA,2/1/2016,0.626063563,1.043799996,-0.247099996,0.20164859,0.040662154
TA,3/1/2016,0.685395024,1.011999965,-0.231249988,0.180751801,0.032671213
TA,4/1/2016,0.690669647,1.076699972,-0.265499979,0.188692569,0.035604886
TA,5/1/2016,0.67461552,1.019199967,-0.303299993,0.192690672,0.037129695
TA,6/1/2016,0.56144093,0.994799972,-0.299999982,0.360774273,0.130158076
TA,7/1/2016,0.559285071,0.986499965,-0.299999982,0.367722523,0.135219854
TA,8/1/2016,0.67350359,0.991699994,-0.199999988,0.184557699,0.034061544
TA,9/1/2016,0.650712807,0.988399982,-0.199999988,0.184257831,0.033950948
TA,10/1/2016,0.640198533,0.993799984,-0.199999988,0.19048673,0.036285194
TA,11/1/2016,0.666795718,0.998999953,-0.199999988,0.193885395,0.037591547
TA,12/1/2016,0.657662135,0.966099977,-0.199999988,0.191166454,0.036544613
TA,1/1/2017,0.664365328,0.99849999,-0.199999988,0.191062047,0.036504706
TA,2/1/2017,0.657130365,0.988999963,-0.199999988,0.196438203,0.038587967
TA,3/1/2017,0.67723023,0.992799997,-0.199999988,0.190896456,0.036441457
TA,4/1/2017,0.694167299,0.995199978,-0.199999988,0.161143452,0.025967212
TA,5/1/2017,0.710665076,0.995199978,-0.199999988,0.171448557,0.029394608
TA,6/1/2017,0.690247335,0.997399986,-0.199999988,0.182255554,0.033217087
TA,7/1/2017,0.716917852,0.996799946,-0.199999988,0.169456171,0.028715394
TA,8/1/2017,0.673707739,0.995799959,-0.199999988,0.175570252,0.030824913
TA,9/1/2017,0.666748139,0.975899994,-0.199999988,0.15394555,0.023699232
TA,10/1/2017,0.701536661,0.976999998,-0.199999988,0.149004129,0.022202231
TA,11/1/2017,0.684098823,0.986599982,-0.199999988,0.154587638,0.023897338
TA,12/1/2017,0.654592545,0.984299958,-0.199999988,0.154911233,0.02399749
TA,1/1/2018,0.654696846,0.994499981,-0.199999988,0.170029675,0.02891009
TA,2/1/2018,0.662805773,0.993399978,-0.199999988,0.169273925,0.028653662
TA,3/1/2018,0.680485423,0.992899954,-0.199999988,0.150173498,0.022552079
TA,4/1/2018,0.726802805,0.969199955,-0.199999988,0.147155081,0.021654618
TA,5/1/2018,0.743358353,0.998399973,-0.199999988,0.153677353,0.023616729
TA,6/1/2018,0.757760539,0.997099996,-0.199999988,0.158004343,0.024965372
TA,7/1/2018,0.686537193,0.993499994,-0.199999988,0.18170816,0.033017855
TA,8/1/2018,0.694217562,0.991999984,-0.199999988,0.164742206,0.027139994
TA,9/1/2018,0.710552357,0.985899985,-0.199999988,0.138387751,0.01915117
TA,10/1/2018,0.649821527,0.995199978,-0.199999988,0.15386475,0.023674361
TA,11/1/2018,0.700038364,0.995599985,-0.199999988,0.151187126,0.022857547
TA,12/1/2018,0.688346999,0.993399978,-0.199999988,0.156202742,0.024399297
TA,1/1/2019,0.661628464,0.994099975,-0.199999988,0.171312196,0.029347869
TA,2/1/2019,0.643853067,0.988499999,-0.199999988,0.179301563,0.03214905
TA,3/1/2019,0.678421209,0.982299984,-0.199999988,0.176130241,0.031021862
TA,4/1/2019,0.711748761,0.995099962,-0.199999988,0.163995324,0.026894466
TA,5/1/2019,0.6877961,0.994499981,-0.199999988,0.186052149,0.034615402
TA,6/1/2019,0.748779,0.996999979,-0.199999988,0.158968569,0.025271006
TA,7/1/2019,0.615451791,0.995399952,-0.199999988,0.217530187,0.047319382
TA,8/1/2019,0.692312155,0.993499994,-0.199999988,0.161558585,0.026101176
TA,9/1/2019,0.700504327,0.984399974,-0.199999988,0.151004526,0.022802367
TA,10/1/2019,0.587223189,0.990499973,-0.199999988,0.211677797,0.04480749
TA,11/1/2019,0.63238196,0.995199978,-0.199999988,0.167784942,0.028151787
TA,12/1/2019,0.614440094,0.993900001,-0.199999988,0.167151903,0.027939759
TA,1/1/2020,0.627106857,0.99089998,-0.199999988,0.186467886,0.034770272
TA,2/1/2020,0.653211807,1.222199917,-0.588199973,0.175997471,0.03097511
TA,3/1/2020,0.682185607,0.993099988,-0.383100003,0.153556887,0.023579718
TA,4/1/2020,0.707058548,0.995799959,-0.199999988,0.161120237,0.025959731
TA,5/1/2020,0.741148299,1.10589993,-0.509499967,0.155134999,0.024066868
TA,6/1/2020,0.737917849,0.994099975,-0.199999988,0.157470928,0.024797093
TA,7/1/2020,0.756097098,0.99789995,-0.199999988,0.143202568,0.020506976
TA,8/1/2020,0.695725277,0.988199949,-0.199999988,0.147358756,0.021714603
TA,9/1/2020,0.707998617,0.984399974,-0.199399993,0.13651776,0.018637099
TA,10/1/2020,0.715091979,0.996199965,-0.199999988,0.142756579,0.020379441
VI,1/1/2005,0.430316621,0.99119997,-0.199999988,0.203939458,0.041591302
VI,2/1/2005,0.48772752,0.937699974,-0.199999988,0.203805666,0.041536749
VI,3/1/2005,0.485090045,0.977999985,-0.199999988,0.212392062,0.045110388
VI,4/1/2005,0.477024263,0.972199976,-0.199999988,0.215174398,0.046300021
VI,5/1/2005,0.469802706,0.966600001,-0.199999988,0.214799644,0.046138887
VI,6/1/2005,0.536683968,0.992999971,-0.199999988,0.201809963,0.040727261
VI,7/1/2005,0.587304896,0.959549963,-0.199999988,0.180289673,0.032504366
VI,8/1/2005,0.65148935,0.974599957,-0.199999988,0.148558031,0.022069489
VI,9/1/2005,0.678558496,0.970200002,-0.199999988,0.155456602,0.024166755
VI,10/1/2005,0.626939642,0.981399953,-0.199999988,0.176341901,0.031096466
VI,11/1/2005,0.535306417,0.998899996,-0.199999988,0.202489226,0.041001887
VI,12/1/2005,0.448125189,0.973999977,-0.199999988,0.212085781,0.044980378
VI,1/1/2006,0.405701415,0.984299958,-0.199999988,0.207677312,0.043129866
VI,2/1/2006,0.41372857,0.973999977,-0.199999988,0.213351317,0.045518784
VI,3/1/2006,0.420133915,0.972599983,-0.199999988,0.214820509,0.046147851
VI,4/1/2006,0.477361887,0.975899994,-0.199999988,0.216969963,0.047075965
VI,5/1/2006,0.562324186,0.977400005,-0.199999988,0.21432171,0.045933795
VI,6/1/2006,0.566638613,0.972199976,-0.199999988,0.210999478,0.04452078
VI,7/1/2006,0.604091974,0.964599967,-0.199999988,0.189765669,0.036011009
VI,8/1/2006,0.61703466,0.966099977,-0.199999988,0.182492192,0.0333034
VI,9/1/2006,0.573870754,0.957399964,-0.199999988,0.193266192,0.037351821
VI,10/1/2006,0.455667469,0.98149997,-0.199999988,0.198305158,0.039324936
VI,11/1/2006,0.396549092,0.979699969,-0.199999988,0.196621807,0.038660135
VI,12/1/2006,0.362485651,0.961499989,-0.199999988,0.184202992,0.033930742
VI,1/1/2007,0.362567185,0.980599999,-0.199999988,0.182859588,0.033437629
VI,2/1/2007,0.373475777,0.944399953,-0.199999988,0.18395464,0.03383931
VI,3/1/2007,0.395518722,0.972199976,-0.199999988,0.193112289,0.037292356
VI,4/1/2007,0.43164598,0.989199996,-0.199999988,0.200097141,0.040038866
VI,5/1/2007,0.552919119,0.963799953,-0.199999988,0.187492754,0.035153533
VI,6/1/2007,0.623738878,0.987699986,-0.199999988,0.178565353,0.031885585
VI,7/1/2007,0.64612976,0.984999955,-0.199999988,0.165360212,0.027344
VI,8/1/2007,0.662179727,0.98029995,-0.199999988,0.168287313,0.02832062
VI,9/1/2007,0.603457611,0.972899973,-0.199999988,0.18309774,0.033524782
VI,10/1/2007,0.51787647,0.978399992,-0.199999988,0.205751903,0.042333846
VI,11/1/2007,0.460027958,0.989799976,-0.199999988,0.220343655,0.048551326
VI,12/1/2007,0.417034525,0.930999994,-0.199999988,0.210689108,0.0443899
VI,1/1/2008,0.419248079,0.992799997,-0.199999988,0.207529069,0.043068314
VI,2/1/2008,0.428819729,0.933449984,-0.199999988,0.214400711,0.045967665
VI,3/1/2008,0.420016485,0.962199986,-0.199999988,0.217564111,0.047334142
VI,4/1/2008,0.459122968,0.983699977,-0.199999988,0.223051277,0.049751872
VI,5/1/2008,0.514198494,0.969449997,-0.199999988,0.222229346,0.049385882
VI,6/1/2008,0.57528993,0.988599956,-0.199999988,0.206006214,0.04243856
VI,7/1/2008,0.625256536,0.983099997,-0.199999988,0.18164669,0.03299552
VI,8/1/2008,0.637856077,0.967199981,-0.199999988,0.171602516,0.029447423
VI,9/1/2008,0.604159321,0.990699947,-0.199999988,0.185909426,0.034562315
VI,10/1/2008,0.497821163,0.958299994,-0.199999988,0.203044022,0.041226875
VI,11/1/2008,0.439408149,0.996299982,-0.199999988,0.210271658,0.04421417
VI,12/1/2008,0.428676838,0.996299982,-0.199999988,0.212177993,0.045019501
VI,1/1/2009,0.381751572,0.997999966,-0.26639998,0.205125491,0.042076467
VI,2/1/2009,0.377572412,0.991999984,-0.228599995,0.206271216,0.042547815
VI,3/1/2009,0.403873366,1.01699996,-0.225049987,0.206235292,0.042532996
VI,4/1/2009,0.444533775,0.983299971,-0.228099987,0.216126939,0.046710854
VI,5/1/2009,0.51613933,0.971149981,-0.218699992,0.216344207,0.046804816
VI,6/1/2009,0.606807458,0.9921,-0.213949993,0.182796344,0.033414503
VI,7/1/2009,0.653093943,0.993399978,-0.214849994,0.156871297,0.024608604
VI,8/1/2009,0.665986333,0.98939997,-0.215899989,0.167812543,0.02816105
VI,9/1/2009,0.634842138,0.996799946,-0.232799992,0.183580519,0.033701807
VI,10/1/2009,0.548206049,0.969599962,-0.235499993,0.204503341,0.041821616
VI,11/1/2009,0.435595195,1.039199948,-0.2667,0.205966056,0.042422016
VI,12/1/2009,0.431930663,0.949999988,-0.216166675,0.202773693,0.041117171
VI,1/1/2010,0.406245055,1.063599944,-0.274299979,0.203805467,0.041536668
VI,2/1/2010,0.426676387,1.029699922,-0.26789999,0.204946035,0.042002877
VI,3/1/2010,0.498179839,0.966600001,-0.25909999,0.208551721,0.04349382
VI,4/1/2010,0.565261009,1.023849964,-0.2509,0.214028386,0.04580815
