Region,Date,Estimated_fire_area,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power,Mean_confidence,Std_confidence,Var_confidence,Count,Replaced
QL,5/13/2019,1080.06,317.3636364,78.38181818,85.95454545,8.091602188,65.47402597,22,R
QL,5/14/2019,33,311.89,26.16,80.8,1.788854382,3.2,5,R
QL,5/15/2019,56.16,306.1142857,19.15714286,85.71428571,7.227592631,52.23809524,7,R
QL,5/16/2019,100.57,317.15625,47.25,87.25,8.843884085,78.21428571,8,R
QL,5/17/2019,458.43,314.1107143,63.63571429,85.64285714,6.674949068,44.55494505,14,R
QL,5/18/2019,16,313.5125,25.2,84.5,4.654746681,21.66666667,4,R
QL,5/19/2019,92.4,315.5285714,53.11428571,86,8.86942313,78.66666667,7,R
QL,5/20/2019,33.55,319.38,41.7,87,5.61248608,31.5,5,R
QL,5/21/2019,550.56,317.7925,56.415,87.5,8.268519883,68.36842105,20,R
QL,5/22/2019,79.04,312.2833333,51.36666667,85.33333333,5.202563471,27.06666667,6,R
QL,5/23/2019,243.93,316.3041667,74.71666667,87.58333333,7.391128999,54.62878788,12,R
QL,5/24/2019,1020.17,314.178,62.508,89.6,7.71362431,59.5,25,R
QL,5/25/2019,109.14,318.805,29.05,83.7,7.379400759,54.45555556,10,R
QL,5/26/2019,5.75,307.625,27.7,82,7.071067812,50,2,R
QL,5/27/2019,380.88,310.5294118,23.99411765,81.58823529,4.925175422,24.25735294,17,R
QL,5/28/2019,486.55,315.3966667,87.36,87.46666667,8.408046033,70.6952381,15,R
QL,5/29/2019,1704,315.362069,72.11034483,85.34482759,7.077508955,50.091133,29,R
QL,5/30/2019,42.48,309.73,38.66,82.8,6.140032573,37.7,5,R
QL,5/31/2019,43.2,305.875,75.525,86.75,3.862210075,14.91666667,4,R
QL,6/1/2019,552.21,322.4434783,56.04347826,89.60869565,9.074134722,82.33992095,23,R
QL,6/2/2019,8.75,307.3,75.95,85,8.485281374,72,2,R
QL,6/3/2019,1445.55,317.9966667,71.70333333,90.8,7.971500962,63.54482759,30,R
QL,6/4/2019,90.28,313.29,99.82,87.2,8.438009244,71.2,5,R
QL,6/5/2019,186.2,309.3884615,25.59230769,84.07692308,4.499287693,20.24358974,13,R
QL,6/6/2019,1773.75,319.1225806,100.6516129,89.32258065,8.051447476,64.82580645,31,R
QL,6/7/2019,15,312.05,117.55,84,11.3137085,128,2,R
QL,6/8/2019,4.62,314.9,26.3,86,4.242640687,18,2,R
QL,6/9/2019,45.5,308.775,22.48333333,80.16666667,3.060501048,9.366666667,6,R
QL,6/10/2019,1913.76,317.4476744,29.5372093,84.8372093,6.152545863,37.8538206,43,R
QL,6/11/2019,807.12,313.5444444,121.3388889,87.44444444,8.925984686,79.67320261,18,R
QL,6/12/2019,845.1,315.93125,34.2625,83.66666667,6.51864661,42.49275362,24,R
QL,6/13/2019,144.2,311.8375,46.2875,80.875,4.673252156,21.83928571,8,R
QL,6/14/2019,4049.84,315.1142857,49.50204082,88.40816327,7.449603925,55.49659864,49,R
QL,6/15/2019,1654.4,318.0666667,40.80606061,85.18181818,6.848606361,46.90340909,33,R
QL,6/16/2019,464.94,311.775,46.21875,85.9375,9.560116805,91.39583333,16,R
QL,6/17/2019,227.37,316.1769231,45.74615385,86.46153846,7.644337606,58.43589744,13,R
QL,6/18/2019,5851.92,314.1101852,70.67407407,88.38888889,7.658800997,58.6572327,54,R
QL,6/19/2019,6641.25,315.8830882,49.13529412,85.22058824,7.148417189,51.09986831,68,R
QL,6/20/2019,230.49,309.625,93.2125,82.25,5.119988839,26.21428571,8,R
QL,6/21/2019,8598.12,313.6647059,46.10147059,84.66176471,6.410370083,41.0928446,68,R
QL,6/22/2019,190.75,308.95625,49.375,79.5,3.16227766,10,8,R
QL,6/23/2019,2673.3,315.9,52.44761905,87.76190476,7.367726339,54.28339141,42,R
QL,6/24/2019,6538.84,320.2428571,44.24142857,86.48571429,6.723833571,45.20993789,70,R
QL,6/25/2019,499.5,310.4666667,44.84666667,81.93333333,4.479583314,20.06666667,15,R
QL,6/26/2019,706.02,317.1804348,39.71304348,85.65217391,6.616842804,43.7826087,23,R
QL,6/27/2019,690.06,309.2875,71.625,84.4375,5.88748673,34.6625,16,R
QL,6/28/2019,2505.6,318.9290698,53.4744186,87.60465116,7.505996127,56.33997785,43,R
QL,6/29/2019,142.04,312.4111111,37.5,82.77777778,6.869821282,47.19444444,9,R
QL,6/30/2019,7895.04,313.6733871,58.98225806,85.98387097,7.992808111,63.88498149,62,R
QL,7/1/2019,2658.72,318.1320513,49.81282051,84.35897436,5.988968717,35.86774629,39,R
QL,7/2/2019,1000.1,312.8363636,51.79545455,82.13636364,5.285158506,27.93290043,22,R
QL,7/3/2019,1840,317.5148649,45.0027027,84.75675676,5.969391396,35.63363363,37,R
QL,7/4/2019,273.34,315.4071429,49.95714286,85.64285714,9.402185858,88.4010989,14,R
QL,7/5/2019,2091.5,318.7813953,33.59302326,85.23255814,6.082125292,36.99224806,43,R
QL,7/6/2019,736.44,314.4458333,146.175,85.5,5.869799439,34.45454545,12,R
QL,7/7/2019,1787.94,316.216129,47.40322581,83.16129032,5.373371221,28.87311828,31,R
QL,7/8/2019,703.36,313.2529412,63.72352941,81.41176471,4.514681931,20.38235294,17,R
QL,7/9/2019,378.87,316.38,55.30666667,84.86666667,8.201625855,67.26666667,15,R
QL,7/10/2019,431.64,316.0388889,39.65555556,83.55555556,6.554946244,42.96732026,18,R
QL,7/11/2019,2404.48,321.03125,174.528125,89.3125,9.399510969,88.35080645,32,R
QL,7/12/2019,2123.46,316.7921053,52.64736842,87.18421053,7.059037769,49.83001422,38,R
QL,7/13/2019,196.35,310.2,68.25714286,80.57142857,2.439750182,5.952380952,7,R
QL,7/14/2019,3252.48,315.8282609,48.1173913,85.32608696,7.017610698,49.2468599,46,R
QL,7/15/2019,1101.6,306.14,49.07,81.7,3.585056705,12.85263158,20,R
QL,7/16/2019,7726.75,315.7907692,55.31538462,84.70769231,6.592427182,43.46009615,65,R
QL,7/17/2019,5164.56,315.1627273,50.68545455,84.98181818,6.081212443,36.98114478,55,R
QL,7/18/2019,1831.43,310.1783333,45.45666667,82.66666667,5.141671091,26.43678161,30,R
QL,7/19/2019,8741.68,318.5545977,36.75862069,85.05747126,6.84607564,46.86875167,87,R
QL,7/20/2019,484,311.2769231,76.12307692,83.46153846,4.683577419,21.93589744,13,R
QL,7/21/2019,21025.62,321.5118644,53.50423729,87.28813559,7.092914118,50.30943068,118,R
QL,7/22/2019,84.6,305.6666667,18.65555556,83.77777778,8.393118875,70.44444444,9,R
QL,7/23/2019,24961.2,319.1061905,76.07238095,86.00952381,7.320276421,53.58644689,105,R
QL,7/24/2019,5570.01,313.3313953,91.78139535,83.79069767,6.285122795,39.50276855,43,R
QL,7/25/2019,14235.27,316.4695,49.247,86.38,7.339914402,53.87434343,100,R
QL,7/26/2019,35249.36,323.2739264,62.44785276,88.68711656,7.509271202,56.38915398,163,R
QL,7/27/2019,4167.68,314.2705882,46.22745098,85.7254902,7.725486215,59.68313725,51,R
QL,7/28/2019,10330.04,320.805814,50.34069767,87.02325581,7.615737181,57.9994528,86,R
QL,7/29/2019,2433.75,309.8403846,91.09615385,88.03846154,10.06570721,101.3184615,26,R
QL,7/30/2019,7177.44,319.4607143,54.33,86.88571429,7.836264374,61.40703934,70,R
QL,7/31/2019,1328.88,312.4136364,73.38181818,82.95454545,6.92460948,47.95021645,22,R
QL,8/1/2019,1397.25,318.1666667,85.25666667,89.63333333,8.806280413,77.55057471,30,R
QL,8/2/2019,533.4,313.9722222,39.95,82.72222222,5.366624041,28.80065359,18,R
QL,8/3/2019,785.46,311.7761905,46.33333333,85.85714286,7.213083351,52.02857143,21,R
QL,8/4/2019,2177.78,318.1291667,65.72777778,85.19444444,6.022906012,36.27539683,36,R
QL,8/5/2019,846.24,307.2925,48.32,87.35,8.209590028,67.39736842,20,R
QL,8/6/2019,345.87,317.7294118,36.72352941,86,6.072478901,36.875,17,R
QL,8/7/2019,12.92,303.9833333,20.2,77.66666667,1.154700538,1.333333333,3,R
QL,8/8/2019,552.2,314.88,42.495,84.45,6.660764932,44.36578947,20,R
QL,8/9/2019,461.1,314.2769231,76.17692308,83.61538462,7.984761127,63.75641026,13,R
QL,8/10/2019,6176.46,312.4833333,64.45185185,85.2037037,6.953700331,48.35394829,54,R
QL,8/11/2019,7428.54,321.2136364,55.72424242,85.63636364,7.556222833,57.0965035,66,R
QL,8/12/2019,14908.32,313.9657303,61.38651685,87.70786517,8.57083088,73.45914198,89,R
QL,8/13/2019,5663.58,322.2943548,64.01935484,88.17741935,8.673540305,75.23030143,62,R
QL,8/14/2019,3458.52,313.3720588,83.15882353,86.05882353,6.400479037,40.96613191,34,R
QL,8/15/2019,460,310.6066667,39.12,86,7.435436388,55.28571429,15,R
QL,8/16/2019,2325.8,326.5453125,143.040625,90.28125,7.62946062,58.20866935,32,R
QL,8/17/2019,3933.72,314.8796296,38.26481481,88.81481481,8.825507787,77.8895877,54,R
QL,8/18/2019,2252.16,321.6985294,67.99411765,86,5.773502692,33.33333333,34,R
QL,8/19/2019,11168.3,316.0993421,62.93552632,86.69736842,7.70457827,59.36052632,76,R
QL,8/20/2019,10252,325.5470238,90.83214286,88.89285714,7.096610182,50.36187608,84,R
QL,8/21/2019,5742,313.2287037,81.06111111,88.87037037,7.605971577,57.85080363,54,R
QL,8/22/2019,16532.84,320.8509524,58.75333333,88.02857143,8.357927079,69.85494505,105,R
QL,8/23/2019,1138.26,315.7964286,49.13214286,88.57142857,8.808365432,77.58730159,28,R
QL,8/24/2019,6559.82,319.8944444,60.09722222,90.23611111,8.489418526,72.07022692,72,R
QL,8/25/2019,1663.48,318.7966667,54.66666667,85.46666667,7.477475756,55.91264368,30,R
QL,8/26/2019,12425.7,314.7950617,60.34197531,89.71604938,8.836337714,78.0808642,81,R
QL,8/27/2019,3995.04,326.4961538,64.60192308,88.5,7.704086005,59.35294118,52,R
QL,8/28/2019,7159.65,323.9871622,66.61081081,92.94594595,8.212739673,67.44909293,74,R
QL,8/29/2019,9661.32,325.7908451,100.315493,88.16901408,7.437330388,55.3138833,71,R
QL,8/30/2019,5369.88,316.7531915,79.60638298,88.10638298,8.033175891,64.53191489,47,R
QL,8/31/2019,5282.64,324.9724138,70.50517241,88.67241379,7.843620564,61.52238355,58,R
QL,9/1/2019,1216.38,323.0391304,79.12173913,86.65217391,6.671572635,44.50988142,23,R
QL,9/2/2019,5181.05,321.487931,68.36724138,87.89655172,8.902374324,79.2522686,58,R
QL,9/3/2019,7290.72,321.8311475,61.50655738,84.55737705,6.808143629,46.35081967,61,R
QL,9/4/2019,18020.97,319.2331683,64.2980198,87.3960396,7.56449497,57.22158416,101,R
QL,9/5/2019,36880.36,328.1871711,93.22434211,89.98026316,7.6897372,59.13205821,152,R
QL,9/6/2019,109972.5,319.8841304,119.1082609,91.53913043,8.464967062,71.65566736,230,R
QL,9/7/2019,56850.1,324.6213542,63.83072917,89.32291667,7.927676738,62.84805846,192,R
QL,9/8/2019,97690.56,319.5052632,134.9505263,91.7,8.142221269,66.2957672,190,R
QL,9/9/2019,182581.1,321.6327532,92.58449367,90.57278481,8.155497892,66.51214587,316,R
QL,9/10/2019,32739.2,322.9011719,100.8484375,88.9140625,8.045174955,64.72484006,128,R
QL,9/11/2019,23340.28,317.6738281,54.571875,87.4765625,7.460093141,55.65298967,128,R
QL,9/12/2019,1054.92,322.775,76.57307692,86.38461538,8.667534473,75.12615385,26,R
QL,9/13/2019,4605.6,318.6846154,79.03076923,87.82692308,7.49044137,56.10671192,52,R
QL,9/14/2019,7814.58,328.5339744,88.16794872,88.64102564,7.933120378,62.93439893,78,R
QL,9/15/2019,1093.68,312.53125,55.6875,88.75,7.33218041,53.76086957,24,R
QL,9/16/2019,5595.9,320.6591667,63.59,86.26666667,7.54616676,56.94463277,60,R
QL,9/17/2019,6391.8,320.617,110.632,89.08,8.295167022,68.80979592,50,R
QL,9/18/2019,20370.04,320.8370192,85.69038462,88.35576923,7.666492811,58.77511202,104,R
QL,9/19/2019,6683.04,322.3836066,78.21311475,87.59016393,7.274102577,52.91256831,61,R
QL,9/20/2019,2111.76,318.5388889,79.31666667,89.66666667,8.253137931,68.11428571,36,R
QL,9/21/2019,2027.4,322.35,40.10238095,87.11904762,7.490489518,56.10743322,42,R
QL,9/22/2019,1792.67,309.5333333,38.64848485,90.84848485,8.415466461,70.82007576,33,R
QL,9/23/2019,11743.54,320.3482353,75.88705882,89.65882353,7.771365237,60.39411765,85,R
QL,9/24/2019,5127.42,313.6511628,92.14186047,88.44186047,8.212366765,67.44296788,43,R
QL,9/25/2019,6285.6,326.4385246,97.61967213,90.04918033,7.85583908,61.71420765,61,R
QL,9/26/2019,648.62,319.2105263,57.18421053,86.73684211,7.202176409,51.87134503,19,R
QL,9/27/2019,4179.44,317.0471154,53.18076923,89.55769231,8.727718884,76.17307692,52,R
QL,9/28/2019,9457.6,332.7470238,95.55595238,91.44047619,8.32379546,69.28557085,84,R
QL,9/29/2019,8149.6,315.4713333,45.50533333,89.09333333,8.544277891,73.00468468,75,R
QL,9/30/2019,33795.1,328.6489796,77.01156463,90.12244898,8.089311364,65.43695834,147,R
QL,10/1/2019,16127.2,318.5115854,78.83292683,88.79268293,7.922055172,62.75895815,82,R
QL,10/2/2019,3492.36,324.48,58.59111111,90.4,7.791020472,60.7,45,R
QL,10/3/2019,14257.56,320.8907143,132.6457143,88.87142857,7.725210805,59.67888199,70,R
QL,10/4/2019,18146.7,315.1165217,47.89043478,88.14782609,8.054903136,64.88146453,115,R
QL,10/5/2019,11127.35,322.2007042,69.04647887,86.95774648,7.102186021,50.44104628,71,R
QL,10/6/2019,32627,320.0432432,51.89864865,87.9527027,7.268733207,52.83448244,148,R
QL,10/7/2019,23206.5,325.5137931,71.37155172,88.02586207,7.74199301,59.93845577,116,R
QL,10/8/2019,69517.44,316.6258373,55.99425837,92.28229665,8.246894665,68.01127162,209,R
QL,10/9/2019,50870.34,325.877095,58.50614525,87.72625698,7.310753428,53.44711569,179,R
QL,10/10/2019,13717.27,319.5881356,150.840678,88.22033898,7.615926589,58.00233781,59,R
QL,10/11/2019,18883.54,322.0504902,63.11176471,88.51960784,7.888744196,62.23228499,102,R
QL,10/12/2019,10417.98,326.9880597,167.4089552,92.79104478,8.334916177,69.47082768,67,R
QL,10/13/2019,24347.4,323.336087,86.63391304,90.00869565,7.703377765,59.34202899,115,R
QL,10/14/2019,6205.68,328.190678,92.97118644,88.6440678,7.63784297,58.33664524,59,R
QL,10/15/2019,25379.25,322.2264706,90.50588235,91.48739496,8.124941247,66.01467027,119,R
QL,10/16/2019,13838.4,328.7128571,57.74285714,88.73333333,7.569252918,57.29358974,105,R
QL,10/17/2019,7582.4,317.6276596,87.38085106,85.38297872,6.664484688,44.41535615,47,R
QL,10/18/2019,27152.48,325.1940741,61.09259259,89.12592593,7.432712718,55.24521835,135,R
QL,10/19/2019,15077.64,318.6558824,105.9294118,86.92647059,7.099119509,50.39749781,68,R
QL,10/20/2019,40778.64,323.5470395,73.91184211,89.03947368,8.063392528,65.01829906,152,R
QL,10/21/2019,6877.58,325.4713115,61.44262295,86.42622951,6.86163007,47.08196721,61,R
QL,10/22/2019,7729.8,314.0328358,51.39552239,88.52238806,7.851574266,61.64721845,67,R
QL,10/23/2019,5683.3,330.1676923,79.32769231,90.49230769,7.86034962,61.78509615,65,R
QL,10/24/2019,1858.52,314.1828125,60.93125,89.59375,8.083672812,65.34576613,32,R
QL,10/25/2019,695.4,322.3409091,46.70454545,88.59090909,7.493864734,56.15800866,22,R
QL,10/26/2019,186.12,315.55,295.3333333,94,6.693280212,44.8,6,R
QL,10/27/2019,1832,324.5263889,55.16111111,88.30555556,7.618846724,58.0468254,36,R
QL,10/28/2019,2894.88,327.4636364,132.5121212,90.87878788,7.240327927,52.42234848,33,R
QL,10/29/2019,100.94,317.7055556,45.82222222,91.55555556,7.001983846,49.02777778,9,R
QL,10/31/2019,336,315.1076923,50.6,83.07692308,6.897602705,47.57692308,13,R
QL,11/1/2019,514.65,325.4166667,55.76666667,87.42857143,8.908262617,79.35714286,21,R
QL,11/2/2019,486.13,313.6041667,83.55833333,81.58333333,4.100073909,16.81060606,12,R
QL,11/3/2019,1291.16,325.2,47.90333333,86.3,6.444190113,41.52758621,30,R
QL,11/4/2019,788.9,318.3852941,85.24705882,85.05882353,6.169183376,38.05882353,17,R
QL,11/5/2019,1873.69,311.2066667,46.07666667,88.6,8.696412261,75.62758621,30,R
QL,11/6/2019,5393.16,326.276,92.168,88.36,8.230753679,67.74530612,50,R
QL,11/7/2019,27749.04,327.2722222,84.72222222,89.75555556,8.12446707,66.00696517,135,R
QL,11/8/2019,57803.25,324.2909884,117.8017442,92.00581395,8.646736255,74.76604787,172,R
QL,11/9/2019,127368.54,319.1537402,92.07992126,93.11811024,8.42555324,70.9899474,254,R
QL,11/10/2019,102742.04,331.1609023,90.69887218,91.86090226,7.658723817,58.6560505,266,R
QL,11/11/2019,11244.89,317.3015625,80.2890625,86.4375,8.373948643,70.12301587,64,R
QL,11/12/2019,95304.57,320.3363043,70.5326087,89.05652174,8.245751908,67.99242453,230,R
QL,11/13/2019,42782.88,323.8128906,125.190625,90.9375,7.964240947,63.42913386,128,R
QL,11/14/2019,58277.25,322.9420918,66.09846939,90.75510204,7.726824703,59.70381999,196,R
QL,11/15/2019,30644.6,323.9831933,89.62352941,88.27731092,7.206311228,51.93092152,119,R
QL,11/16/2019,43331.25,318.9896341,61.64207317,91.86585366,7.990427087,63.84692503,164,R
QL,11/17/2019,192487.7,323.5743464,113.2486928,90.89869281,8.09287472,65.49462124,306,R
QL,11/18/2019,61852.18,319.7528302,122.4031447,90.46540881,8.075419709,65.21240347,159,R
QL,11/19/2019,35368.3,328.6973856,97.14575163,90.18954248,7.630230418,58.22041624,153,R
QL,11/20/2019,13279.55,320.4515152,113.230303,88.78787879,8.006757053,64.10815851,66,R
QL,11/21/2019,28556.25,323.8469925,69.09548872,87.43609023,7.787279238,60.64171793,133,R
QL,11/22/2019,2117.44,325.8444444,58.65277778,87.97222222,7.96594936,63.45634921,36,R
QL,11/23/2019,27429.8,320.7210714,51.28571429,88.84285714,7.724828166,59.6729702,140,R
QL,11/24/2019,6775.15,325.3905797,60.67101449,91.1884058,6.613878817,43.74339301,69,R
QL,11/25/2019,9249.52,322.3466667,90.95,88.63333333,7.748081592,60.03276836,60,R
QL,11/26/2019,3542.93,323.7438776,56.31020408,88.79591837,6.809856802,46.37414966,49,R
QL,11/27/2019,173.28,312.4611111,36.58888889,84.55555556,7.108289371,50.52777778,9,R
QL,11/28/2019,4871.6,319.7053571,58.80178571,88.33928571,7.982427942,63.71915584,56,R
QL,11/29/2019,4344.6,326.7,95.60681818,89.88636364,8.075849467,65.21934461,44,R
QL,11/30/2019,18395.09,325.0636792,72.16603774,89.5754717,7.879990468,62.09424978,106,R
QL,12/1/2019,15644.94,326.3888889,125.6877778,89.97777778,7.368285788,54.29163546,90,R
QL,12/2/2019,62970.6,322.3582011,79.78994709,90.70899471,8.080379016,65.29252505,189,R
QL,12/3/2019,74422.8,325.6865591,86.43225806,91.38172043,8.323167877,69.27512351,186,R
QL,12/4/2019,64269,319.3491979,68.05882353,92.79144385,7.92263204,62.76809844,187,R
QL,12/5/2019,69193.8,326.113,70.5745,91.85,7.912047934,62.60050251,200,R
QL,12/6/2019,68360.76,320.6771084,81.94939759,91.46987952,8.345330539,69.6445418,166,R
QL,12/7/2019,187697.58,324.4063665,83.6810559,90.27950311,8.068407819,65.09920474,322,R
QL,12/8/2019,197554.4,329.6391304,108.5686335,90.86956522,8.110706308,65.78355682,322,R
QL,12/9/2019,477388.8,322.170102,99.79653061,91.40816327,8.209223122,67.39134427,490,R
QL,12/10/2019,37614.66,324.3411972,65.5915493,88.68309859,7.729807571,59.74992508,142,R
QL,12/11/2019,57381.72,318.8968085,126.4751773,89.65248227,8.497886977,72.21408308,141,R
QL,12/12/2019,28686.06,325.1230769,62.44384615,91.16153846,7.911138107,62.58610614,130,R
QL,12/13/2019,63340,320.7084507,109.6021127,89.21830986,8.462781426,71.61866946,142,R
QL,12/14/2019,234051.3,326.3349866,74.20107239,90.82573727,8.190223802,67.07976592,373,R
QL,12/15/2019,80237.14,324.8112022,85.11092896,90.13661202,8.468942842,71.72299285,183,R
QL,12/16/2019,766405.25,326.0600954,133.6071542,92.46899841,8.037397211,64.59975393,629,R
QL,12/17/2019,381375.28,331.7293617,108.2538298,90.89787234,7.987610058,63.80191444,470,R
QL,12/18/2019,494461.4,318.8524867,55.60692718,90.86145648,7.97362128,63.57863631,563,R
QL,12/19/2019,352492.5,327.7085954,69.89874214,90.46331237,7.580742958,57.4676638,477,R
QL,12/20/2019,349199.2,316.4490716,78.98355438,89.34748011,7.819349994,61.14223432,377,R
QL,12/21/2019,147059.8,323.8983819,54.18932039,89.11003236,7.920108163,62.72811331,309,R
QL,12/22/2019,76793.01,320.058,77.68466667,86.2,7.524456769,56.61744966,150,R
QL,12/23/2019,137263.58,320.1945017,60.02508591,90.13745704,8.572711662,73.49138524,291,R
QL,12/24/2019,155267.28,332.1386029,91.71801471,90.38235294,8.126816639,66.04514869,272,R
QL,12/25/2019,206105.9,317.4919786,45.85374332,90.03743316,8.362670138,69.93425184,374,R
QL,12/26/2019,78412.86,335.0598361,107.3086066,91.1352459,8.203315822,67.29439047,244,R
QL,12/27/2019,26140.13,315.8865385,75.50480769,89.33653846,9.171092805,84.10894324,104,R
QL,12/28/2019,8464.5,322.8474684,62.18860759,88.70886076,8.127433598,66.05517689,79,R
QL,12/29/2019,2604,323.9171875,109.925,88.09375,8.733913785,76.28125,32,R
QL,12/30/2019,29196.24,318.9449219,51.61015625,88.1875,8.332414648,69.42913386,128,R
QL,12/31/2019,25746.2,325.2578431,176.3352941,89.79411765,8.417730269,70.85818288,102,R
QL,1/1/2020,50565.84,320.5777108,89.66686747,89,8.347019065,69.67272727,166,R
QL,1/2/2020,66900,328.6847222,85.95888889,90.56666667,8.086888485,65.39776536,180,R
QL,1/3/2020,23522.6,315.0865854,43.70243902,89.38211382,7.993358232,63.89377582,123,R
QL,1/4/2020,11051.96,329.9464286,60.52738095,89.63095238,7.986102027,63.77782559,84,R
QL,1/5/2020,26593.84,315.3271429,76.17904762,88.91428571,8.649271074,74.80989011,105,R
QL,1/6/2020,5606.04,324.2583333,44.6,86.26666667,7.695181558,59.21581921,60,R
QL,1/7/2020,636.48,314.0033333,84.18666667,84.73333333,7.685484153,59.06666667,15,R
QL,1/8/2020,6152.52,321.1566667,68.065,89.23333333,7.627707447,58.1819209,60,R
QL,1/9/2020,6395.64,324.1833333,101.6647059,88.01960784,8.531096521,72.77960784,51,R
QL,1/10/2020,7992.9,316.9901316,40.70921053,89.75,8.460299443,71.57666667,76,R
QL,1/11/2020,10451.56,328.4987342,75.87468354,90.36708861,7.830213042,61.31223629,79,R
QL,1/12/2020,5741.9,317.3543103,47.78103448,89.15517241,8.205265156,67.32637629,58,R
QL,1/13/2020,1587.6,325.4125,41.11111111,87.86111111,8.159666582,66.58015873,36,R
QL,1/14/2020,7015.56,313.9144068,95.44237288,93.84745763,7.997442607,63.95908825,59,R
QL,1/15/2020,3077.49,329.1255556,81.68888889,90.91111111,7.650972078,58.53737374,45,R
QL,1/16/2020,107.16,321.78125,39.2875,82.125,4.823676725,23.26785714,8,R
QL,1/17/2020,345.42,310.26,24.46666667,85.26666667,7.914423241,62.63809524,15,R
QL,1/18/2020,765.44,327.4717391,55.57391304,88.13043478,7.677027999,58.93675889,23,R
QL,1/19/2020,198.45,314.2192308,18.98461538,84.69230769,8.290402236,68.73076923,13,R
QL,1/20/2020,12.16,321.0666667,50.26666667,89,5.291502622,28,3,R
QL,1/21/2020,221.68,319.9,33.01666667,82.16666667,3.785938897,14.33333333,12,R
QL,1/22/2020,208.74,329.6714286,44.38571429,90.64285714,6.923840007,47.93956044,14,R
QL,1/23/2020,548.76,312.046875,54.95,88.625,8.539125638,72.91666667,16,R
QL,1/24/2020,5.28,319.475,23.4,81.5,3.535533906,12.5,2,R
QL,1/26/2020,1.43,298.15,19.9,90,,,1,R
QL,1/28/2020,759.88,312.52,39.295,87.7,7.262738356,52.74736842,20,R
QL,1/29/2020,270.56,330.8928571,57.54285714,90.07142857,8.203791672,67.3021978,14,R
QL,1/30/2020,2887.68,312.6085106,25.94893617,89.04255319,7.948085487,63.1720629,47,R
QL,1/31/2020,3028.94,327.6326923,40.21153846,87.73076923,6.825888966,46.59276018,52,R
QL,2/1/2020,2229.76,307.8794118,29.99411765,85.67647059,7.522574464,56.58912656,34,R
QL,2/2/2020,4096.05,322.761,60.884,89.28,7.559397449,57.1444898,50,R
QL,2/3/2020,1191.05,322.0547619,81.22380952,85.71428571,8.069342335,65.11428571,21,R
QL,2/4/2020,1393.02,313.0240741,37.92962963,83.2962963,5.776709303,33.37037037,27,R
QL,2/5/2020,46.8,319.4,33.85,81.66666667,3.932768321,15.46666667,6,R
QL,2/6/2020,9.6,305.7666667,20.16666667,91.66666667,12.7410099,162.3333333,3,R
QL,2/7/2020,32.33,320.84,45.48,87.8,10.82589488,117.2,5,R
QL,2/8/2020,11.84,312.9166667,23.56666667,82.66666667,3.785938897,14.33333333,3,R
QL,2/9/2020,380.55,317.31,35.97333333,85.06666667,7.255211592,52.63809524,15,R
QL,2/10/2020,114.4,320.325,74.75,85.16666667,3.763863264,14.16666667,6,R
QL,2/11/2020,460.6,311.8735294,35.91176471,86.05882353,8.392486135,70.43382353,17,R
QL,2/12/2020,8496.9,330.8036765,76.59852941,88.75,7.583121478,57.50373134,68,R
QL,2/13/2020,1930,318.1609375,52.9875,88.1875,9.145552418,83.64112903,32,R
QL,2/14/2020,1164.93,328.4017857,80.675,90.92857143,8.606322273,74.06878307,28,R
QL,2/15/2020,191.1,317.2583333,28.94166667,86.08333333,4.501683187,20.26515152,12,R
QL,2/16/2020,4348.3,315.15,49.69607843,89.8627451,8.713253371,75.92078431,51,R
QL,2/17/2020,1638.36,316.8151515,31.54242424,85.78787879,6.57532117,43.23484848,33,R
QL,2/18/2020,1138.97,314.6703704,36.22222222,85.37037037,8.134201999,66.16524217,27,R
QL,2/19/2020,68.53,319.7142857,29.82857143,81.14285714,6.2029179,38.47619048,7,R
QL,2/20/2020,522.5,316.6527778,70.86666667,86.38888889,7.860091968,61.78104575,18,R
QL,2/21/2020,302.68,328.2928571,54.14285714,87.85714286,7.522858937,56.59340659,14,R
QL,2/22/2020,35.75,302.74,12.4,82.8,6.220932406,38.7,5,R
QL,2/27/2020,1.43,300.95,13.7,80,,,1,R
QL,2/28/2020,55.76,321.3416667,32.58333333,84,4.898979486,24,6,R
QL,2/29/2020,275.94,318.6583333,84.03333333,89.83333333,8.440522747,71.24242424,12,R
QL,3/1/2020,212.94,318.775,39.75,83.4,6.257440016,39.15555556,10,R
QL,3/2/2020,115,314.5055556,32.92222222,86.22222222,5.403188359,29.19444444,9,R
QL,3/3/2020,9.6,320.5,21.16666667,81,1,1,3,R
QL,3/7/2020,2.8,321.6,112.7,90,,,1,R
QL,3/9/2020,1.32,297.75,13.5,77,,,1,R
QL,3/10/2020,44.73,324.1583333,75.76666667,88.16666667,10.1865925,103.7666667,6,R
QL,3/11/2020,14.79,311.775,74.65,79,0,0,2,R
QL,3/12/2020,5.94,323.775,52.25,86,7.071067812,50,2,R
QL,3/13/2020,130,314.6611111,37.16666667,86.55555556,9.670976051,93.52777778,9,R
QL,3/14/2020,294.5,312.4615385,30.48461538,86.07692308,8.6839079,75.41025641,13,R
QL,3/15/2020,304.81,329.0392857,104.4,88.35714286,7.821146314,61.17032967,14,R
